user_id,order_id,order_date,repeat_30d,prior_orders_count,days_since_prior_order
38287,47809,2026-01-30,0,0,9999
38290,47814,2022-09-20,0,0,9999
38292,47817,2020-05-03,0,0,9999
38298,47827,2025-07-31,0,0,9999
38301,47831,2024-11-11,0,0,9999
38302,47833,2025-03-28,0,0,9999
38303,47834,2025-08-16,0,0,9999
38317,47849,2024-11-18,0,0,9999
38331,47861,2019-11-01,0,0,9999
38335,47866,2021-07-25,0,0,9999
38342,47872,2026-01-27,0,0,9999
38345,47875,2024-05-19,0,0,9999
38345,47876,2025-07-15,0,1,422
38347,47880,2024-07-30,0,0,9999
38349,47883,2024-07-20,0,0,9999
38363,47898,2023-06-28,0,0,9999
38375,47911,2026-01-19,0,0,9999
38382,47921,2023-10-14,0,0,9999
38397,47940,2024-05-04,0,0,9999
38423,47967,2025-03-30,0,1,59
38423,47968,2025-01-30,0,0,9999
38425,47970,2025-02-04,0,0,9999
38427,47973,2025-12-05,0,0,9999
38428,47974,2025-09-24,0,0,9999
38436,47987,2022-10-26,0,0,9999
38480,48047,2022-12-13,0,0,9999
38481,48049,2021-11-06,0,0,9999
38481,48052,2024-02-13,0,1,829
38482,48053,2024-10-28,0,1,593
38482,48054,2023-03-15,0,0,9999
38482,48055,2024-12-01,0,2,34
38484,48058,2026-01-18,0,0,9999
38497,48070,2019-08-22,0,0,9999
38510,48086,2023-12-17,0,1,173
38510,48087,2023-06-27,0,0,9999
38512,48091,2024-01-02,0,0,9999
38516,48095,2024-01-07,0,0,9999
38518,48097,2025-06-04,0,0,9999
38519,48098,2025-10-28,0,0,9999
38521,48100,2021-11-29,0,0,9999
38525,48105,2025-12-22,0,0,9999
38527,48109,2025-10-14,0,0,9999
38533,48118,2026-01-04,0,0,9999
38534,48119,2025-05-30,0,0,9999
38553,48136,2024-03-18,0,0,9999
38558,48144,2025-07-22,0,0,9999
38563,48147,2025-08-13,0,0,9999
38572,48157,2022-08-08,0,0,9999
38574,48163,2024-01-26,0,0,9999
38582,48170,2025-03-22,0,0,9999
38596,48192,2024-08-18,0,0,9999
38599,48198,2025-11-06,0,0,9999
38614,48219,2023-04-20,0,1,385
38614,48221,2022-03-31,0,0,9999
38616,48224,2023-12-19,0,0,9999
38618,48228,2024-11-07,0,0,9999
38620,48230,2025-06-20,0,0,9999
38634,48249,2024-08-12,0,0,9999
38643,48260,2021-11-18,0,0,9999
38643,48261,2023-10-12,0,1,693
38644,48262,2026-01-28,0,0,9999
38648,48272,2025-06-18,0,0,9999
38675,48303,2020-08-23,0,0,9999
38694,48322,2024-08-02,0,0,9999
38695,48324,2024-07-26,0,0,9999
38705,48339,2025-01-07,0,0,9999
38715,48348,2025-06-09,0,0,9999
38732,48364,2025-12-30,1,0,9999
38732,48365,2026-01-03,0,1,4
38735,48369,2023-07-09,0,0,9999
38745,48384,2024-09-27,0,0,9999
38750,48390,2025-12-14,0,0,9999
38764,48409,2021-10-04,0,1,145
38764,48410,2021-05-12,0,0,9999
38769,48419,2021-06-08,0,0,9999
38784,48437,2022-09-27,0,0,9999
38790,48446,2024-03-08,0,0,9999
38790,48447,2025-11-15,0,1,617
38792,48449,2025-10-31,0,0,9999
38795,48453,2022-10-21,0,0,9999
38809,48474,2025-12-10,0,0,9999
38810,48476,2024-06-29,0,0,9999
38815,48481,2026-01-28,0,0,9999
38821,48486,2024-09-09,0,0,9999
38830,48494,2025-09-15,0,0,9999
38831,48495,2023-12-13,0,0,9999
38836,48500,2020-04-11,0,0,9999
38838,48502,2023-11-30,0,0,9999
38849,48515,2020-05-30,0,0,9999
38858,48521,2025-06-13,0,0,9999
38860,48526,2025-08-10,0,0,9999
38867,48534,2024-11-05,0,0,9999
38880,48548,2023-05-03,0,0,9999
38888,48560,2025-09-03,0,0,9999
38889,48561,2025-05-03,0,0,9999
38890,48562,2021-11-16,0,0,9999
38891,48563,2024-08-31,0,0,9999
38914,48586,2025-04-12,0,0,9999
38925,48605,2026-01-03,0,0,9999
38927,48609,2025-04-18,0,0,9999
38931,48611,2025-03-15,0,0,9999
38934,48615,2025-03-15,0,0,9999
38935,48616,2025-01-31,0,0,9999
38948,48631,2026-01-28,0,0,9999
38951,48638,2025-01-22,0,0,9999
38954,48641,2026-01-30,0,0,9999
38972,48661,2024-11-18,0,0,9999
38977,48670,2023-11-03,0,0,9999
38984,48676,2025-10-04,0,0,9999
38985,48677,2024-09-13,0,0,9999
38997,48692,2025-09-16,0,0,9999
39000,48695,2020-11-03,0,0,9999
39025,48724,2025-10-28,0,0,9999
39039,48747,2025-12-26,0,0,9999
39042,48750,2026-01-30,0,0,9999
39043,48751,2025-07-25,0,0,9999
39044,48753,2023-04-10,0,0,9999
39044,48754,2024-10-06,0,1,545
39053,48762,2024-04-09,0,0,9999
39061,48771,2026-01-16,0,0,9999
39063,48776,2023-01-10,0,0,9999
39077,48795,2022-04-18,0,0,9999
39079,48798,2025-09-17,0,0,9999
39090,48811,2024-03-23,0,0,9999
39098,48820,2024-04-08,0,0,9999
39105,48829,2025-11-29,0,0,9999
39112,48836,2021-07-14,0,0,9999
39113,48837,2023-10-24,0,0,9999
39135,48864,2025-12-29,0,0,9999
39138,48871,2025-07-28,0,0,9999
39148,48882,2026-01-30,0,0,9999
39155,48891,2025-05-28,0,0,9999
39162,48897,2025-06-18,0,0,9999
39163,48899,2025-10-25,0,0,9999
39168,48907,2025-01-22,0,0,9999
39168,48908,2025-08-17,0,1,207
39169,48910,2025-06-21,0,0,9999
39176,48916,2021-09-28,0,0,9999
39196,48944,2023-08-26,0,0,9999
39197,48947,2025-09-27,0,0,9999
39198,48950,2022-10-24,0,0,9999
39206,48955,2020-03-14,0,0,9999
39210,48959,2023-12-12,0,0,9999
39217,48973,2024-09-05,0,0,9999
39224,48981,2026-01-30,0,0,9999
39225,48982,2025-10-25,0,0,9999
39242,49006,2024-07-26,0,1,937
39242,49008,2022-01-01,0,0,9999
39247,49017,2025-02-15,0,0,9999
39258,49031,2025-09-28,0,1,393
39258,49033,2024-08-31,0,0,9999
39261,49037,2022-09-01,0,0,9999
39265,49041,2022-08-08,0,0,9999
39269,49044,2025-01-22,0,0,9999
39279,49055,2025-09-10,0,0,9999
39280,49058,2022-10-15,0,0,9999
39284,49063,2026-01-30,0,0,9999
39292,49075,2021-05-24,0,0,9999
39297,49084,2025-05-21,0,0,9999
39313,49110,2025-11-30,0,0,9999
39316,49114,2024-05-08,0,0,9999
39342,49137,2025-05-20,0,0,9999
39343,49141,2025-02-23,0,0,9999
39360,49164,2022-08-04,0,0,9999
39366,49169,2020-08-06,0,0,9999
39389,49195,2026-01-30,0,0,9999
39390,49199,2024-01-16,0,0,9999
39399,49213,2023-04-27,0,0,9999
39402,49220,2021-07-10,0,0,9999
39402,49222,2025-12-05,0,1,1609
39406,49224,2025-02-09,0,0,9999
39411,49230,2025-11-15,0,0,9999
39419,49246,2025-10-30,0,0,9999
39423,49256,2024-09-22,0,0,9999
39428,49260,2023-09-12,0,0,9999
39435,49266,2024-10-19,0,0,9999
39436,49267,2026-01-24,0,1,42
39436,49268,2025-12-13,0,0,9999
39454,49291,2024-11-02,0,0,9999
39457,49296,2025-02-17,0,0,9999
39465,49306,2023-01-18,0,0,9999
39487,49334,2020-06-06,0,0,9999
39498,49344,2022-08-21,0,0,9999
39504,49351,2022-12-10,0,0,9999
39517,49364,2022-03-16,0,0,9999
39527,49379,2026-01-04,0,0,9999
39529,49381,2021-02-13,0,0,9999
39529,49382,2023-06-05,0,1,842
39532,49385,2025-06-10,0,0,9999
39533,49387,2025-05-04,0,0,9999
39542,49396,2023-04-02,0,0,9999
39544,49402,2024-11-13,0,0,9999
39546,49404,2022-05-17,0,0,9999
39549,49406,2019-11-22,0,0,9999
39549,49407,2023-07-02,0,1,1318
39557,49414,2025-11-23,0,0,9999
39567,49427,2022-11-22,0,0,9999
39569,49430,2026-01-01,0,0,9999
39577,49438,2025-01-20,0,0,9999
39579,49441,2026-01-11,0,0,9999
39586,49449,2025-12-08,0,0,9999
39587,49451,2024-02-09,0,0,9999
39593,49455,2025-08-13,0,0,9999
39617,49488,2024-12-21,0,0,9999
39619,49491,2022-05-30,0,0,9999
39645,49523,2024-12-31,0,0,9999
39648,49525,2021-11-13,0,0,9999
39671,49556,2024-01-07,0,0,9999
39690,49582,2024-12-23,0,0,9999
39691,49584,2024-09-30,0,0,9999
39700,49595,2025-09-19,0,0,9999
39721,49616,2023-03-27,0,0,9999
39732,49628,2024-04-14,0,0,9999
39740,49639,2025-10-06,0,0,9999
39746,49646,2021-12-04,0,0,9999
39748,49649,2023-05-08,0,0,9999
39755,49655,2024-12-09,0,0,9999
39756,49656,2024-12-07,0,0,9999
39763,49666,2024-08-15,0,0,9999
39763,49667,2026-01-02,0,1,505
39775,49687,2025-06-06,0,0,9999
39790,49703,2024-10-04,0,0,9999
39802,49719,2025-03-29,0,0,9999
39804,49722,2020-07-30,0,0,9999
39804,49723,2023-04-04,0,1,978
39813,49733,2023-11-16,0,1,281
39813,49734,2023-02-08,0,0,9999
39816,49743,2025-12-02,0,0,9999
39824,49749,2024-11-03,0,0,9999
39829,49755,2022-08-31,0,0,9999
39829,49756,2024-07-16,0,1,685
39833,49760,2025-11-05,0,0,9999
39835,49766,2025-03-29,0,0,9999
39838,49770,2025-11-19,0,0,9999
39842,49778,2025-01-16,0,0,9999
39846,49781,2024-11-26,0,0,9999
39849,49784,2025-12-18,0,0,9999
39859,49797,2026-01-24,0,0,9999
39863,49803,2025-05-25,0,0,9999
39865,49805,2020-06-11,0,0,9999
39865,49806,2025-06-23,0,1,1838
39872,49812,2025-03-20,0,1,384
39872,49813,2024-03-01,0,0,9999
39896,49847,2025-11-12,0,0,9999
39902,49853,2025-07-14,0,0,9999
39908,49860,2021-07-15,0,0,9999
39927,49881,2025-08-18,0,0,9999
39936,49891,2023-12-05,0,0,9999
39937,49892,2025-08-21,0,1,35
39937,49893,2025-07-17,0,0,9999
39941,49898,2023-09-17,0,0,9999
39942,49899,2025-10-15,0,0,9999
39943,49901,2026-01-21,0,0,9999
39944,49903,2023-02-10,0,0,9999
39955,49915,2022-08-08,0,0,9999
39964,49925,2025-02-03,0,0,9999
39973,49936,2024-07-12,0,0,9999
39982,49943,2023-03-10,0,0,9999
39994,49955,2026-01-29,0,0,9999
39995,49956,2025-07-18,0,0,9999
39997,49958,2020-09-30,0,0,9999
40005,49967,2020-04-03,0,0,9999
40010,49970,2024-03-27,0,0,9999
40020,49979,2026-01-24,0,0,9999
40025,49985,2023-11-26,0,0,9999
40027,49987,2024-07-25,0,0,9999
40032,49991,2025-10-18,0,0,9999
40048,50016,2024-10-03,0,0,9999
40089,50065,2025-09-03,0,1,765
40089,50068,2023-07-31,0,0,9999
40102,50084,2021-06-18,0,0,9999
40103,50085,2023-01-26,0,0,9999
40107,50089,2022-12-15,0,0,9999
40110,50090,2023-01-25,0,0,9999
40111,50091,2024-05-27,0,0,9999
40117,50096,2025-07-17,0,1,444
40117,50097,2024-04-29,0,0,9999
40119,50099,2023-04-24,0,0,9999
40122,50102,2026-01-24,0,0,9999
40124,50106,2020-08-19,0,0,9999
40136,50115,2025-10-06,0,0,9999
40138,50117,2024-05-29,0,0,9999
40138,50118,2025-01-13,0,1,229
40141,50123,2025-11-14,0,0,9999
40154,50145,2024-09-05,0,0,9999
40160,50152,2021-07-16,0,0,9999
40165,50158,2025-11-30,0,0,9999
40170,50162,2023-10-03,0,0,9999
40174,50169,2024-08-23,0,0,9999
40175,50170,2025-07-09,0,0,9999
40186,50185,2023-09-05,0,0,9999
40188,50189,2026-01-14,0,0,9999
40191,50196,2025-05-02,0,0,9999
40200,50204,2025-05-16,0,0,9999
40203,50207,2024-11-05,0,0,9999
40205,50213,2025-03-06,0,0,9999
40215,50225,2025-10-23,0,0,9999
40218,50231,2023-11-04,0,0,9999
40231,50245,2025-11-13,1,0,9999
40231,50246,2025-11-14,0,1,1
40236,50249,2022-10-05,0,0,9999
40238,50251,2024-09-26,0,0,9999
40247,50263,2025-08-07,0,0,9999
40257,50273,2026-01-05,0,0,9999
40272,50294,2026-01-30,0,0,9999
40281,50307,2022-03-26,0,0,9999
40282,50308,2024-05-27,0,0,9999
40283,50311,2023-02-03,0,0,9999
40285,50312,2023-07-30,0,0,9999
40289,50321,2023-08-09,0,0,9999
40297,50327,2025-07-25,0,0,9999
40325,50363,2026-01-25,0,0,9999
40326,50364,2020-03-06,0,0,9999
40328,50366,2024-10-16,0,0,9999
40343,50384,2025-04-19,0,0,9999
40348,50390,2025-05-14,0,0,9999
40354,50403,2024-01-06,0,0,9999
40366,50423,2024-12-23,0,0,9999
40371,50426,2022-08-24,0,0,9999
40383,50440,2021-01-21,1,0,9999
40383,50442,2021-02-07,0,1,17
40386,50447,2023-08-31,0,0,9999
40390,50450,2025-10-04,0,0,9999
40392,50453,2025-12-26,1,0,9999
40392,50454,2026-01-13,0,1,18
40396,50458,2026-01-05,0,0,9999
40402,50465,2025-03-24,0,0,9999
40404,50468,2022-09-12,0,0,9999
40404,50469,2025-07-06,0,1,1028
40419,50480,2021-12-24,0,0,9999
40420,50482,2024-09-25,0,0,9999
40430,50493,2024-11-21,0,1,392
40430,50494,2023-10-26,0,0,9999
40436,50501,2020-11-21,0,0,9999
40439,50505,2025-12-02,0,0,9999
40440,50506,2020-03-23,0,0,9999
40445,50514,2025-01-22,0,0,9999
40446,50515,2025-05-01,0,0,9999
40462,50537,2025-10-24,0,0,9999
40474,50550,2023-12-07,0,0,9999
40481,50559,2025-07-03,0,0,9999
40509,50590,2025-12-11,0,0,9999
40517,50601,2020-07-18,0,0,9999
40520,50606,2024-08-31,0,0,9999
40536,50623,2025-09-28,0,0,9999
40537,50624,2022-06-05,0,0,9999
40541,50628,2025-12-03,0,0,9999
40551,50640,2025-12-24,0,0,9999
40570,50663,2023-06-05,0,0,9999
40602,50703,2024-06-24,0,0,9999
40603,50704,2026-01-26,0,0,9999
40621,50726,2024-04-05,0,0,9999
40643,50756,2025-03-20,0,0,9999
40650,50762,2024-06-29,0,0,9999
40655,50766,2025-07-04,0,1,299
40655,50767,2024-09-08,0,0,9999
40663,50775,2025-11-15,0,0,9999
40667,50782,2025-08-29,0,1,225
40667,50783,2025-01-16,0,0,9999
40686,50805,2025-12-30,0,0,9999
40692,50811,2023-02-14,0,0,9999
40693,50813,2026-01-20,0,0,9999
40694,50814,2023-03-09,0,0,9999
40705,50822,2023-03-17,0,0,9999
40705,50823,2023-05-28,0,1,72
40708,50828,2021-06-04,0,0,9999
40709,50829,2025-10-01,0,0,9999
40717,50836,2025-07-07,0,0,9999
40720,50839,2024-06-25,0,1,1470
40720,50842,2020-06-16,0,0,9999
40723,50849,2025-05-06,0,0,9999
40727,50858,2023-08-05,0,1,133
40727,50859,2025-10-24,1,2,811
40727,50860,2023-03-25,0,0,9999
40727,50861,2025-11-10,0,3,17
40731,50863,2022-02-21,0,0,9999
40732,50865,2022-10-18,0,0,9999
40738,50871,2025-03-07,0,0,9999
40754,50886,2026-01-16,0,0,9999
40758,50888,2023-08-09,0,0,9999
40772,50906,2025-11-01,0,0,9999
40777,50910,2021-11-03,0,0,9999
40787,50919,2024-11-05,0,0,9999
40797,50931,2023-08-31,0,0,9999
40801,50932,2022-07-15,0,0,9999
40804,50934,2024-02-25,0,0,9999
40813,50942,2025-04-29,0,1,979
40813,50943,2022-08-24,0,0,9999
40814,50945,2025-09-23,0,0,9999
40829,50962,2021-05-04,0,0,9999
40853,50983,2026-01-30,0,0,9999
40862,50994,2022-07-17,0,1,936
40862,50995,2019-12-24,0,0,9999
40881,51014,2025-12-03,0,0,9999
40882,51015,2025-10-10,0,0,9999
40902,51036,2024-12-26,0,0,9999
40903,51037,2025-03-03,0,0,9999
40915,51046,2024-05-30,0,0,9999
40928,51060,2023-06-14,0,0,9999
40934,51063,2025-07-23,0,1,713
40934,51066,2023-08-10,0,0,9999
40938,51071,2022-11-09,0,0,9999
40940,51073,2025-02-21,0,0,9999
40949,51086,2024-11-03,0,0,9999
40971,51112,2024-05-03,0,0,9999
40974,51114,2025-08-26,0,0,9999
40983,51126,2024-10-14,0,1,161
40983,51127,2024-05-06,0,0,9999
40988,51134,2025-07-21,0,0,9999
40991,51137,2025-12-20,0,1,815
40991,51138,2023-09-27,0,0,9999
40995,51144,2024-02-12,0,0,9999
40999,51150,2026-01-28,0,0,9999
41005,51155,2021-04-09,0,0,9999
41011,51160,2024-11-05,0,0,9999
41012,51162,2025-12-03,0,1,413
41012,51163,2024-10-16,0,0,9999
41013,51166,2022-12-27,0,0,9999
41014,51167,2023-03-15,0,0,9999
41021,51175,2022-03-20,0,0,9999
41021,51176,2023-01-07,0,1,293
41021,51178,2025-09-20,0,2,987
41034,51195,2025-04-21,0,0,9999
41053,51218,2025-05-28,0,0,9999
41062,51233,2025-12-12,0,0,9999
41064,51235,2021-08-05,0,0,9999
41072,51243,2025-04-02,0,2,491
41072,51244,2020-11-18,0,0,9999
41072,51245,2023-11-28,0,1,1105
41087,51256,2025-05-10,0,1,101
41087,51257,2025-01-29,0,0,9999
41090,51262,2026-01-29,1,0,9999
41090,51263,2026-01-30,0,1,1
41092,51264,2022-02-18,0,1,313
41092,51266,2025-04-16,0,2,1153
41092,51267,2021-04-11,0,0,9999
41099,51283,2024-07-18,0,0,9999
41125,51317,2020-12-05,0,0,9999
41126,51320,2025-06-07,0,2,30
41126,51321,2025-05-08,1,1,417
41126,51323,2024-03-17,0,0,9999
41129,51325,2026-01-25,0,0,9999
41131,51327,2025-10-30,0,0,9999
41151,51352,2025-06-20,0,0,9999
41154,51358,2025-12-19,0,0,9999
41166,51369,2024-07-10,0,0,9999
41168,51373,2026-01-26,0,0,9999
41172,51380,2023-02-05,0,1,175
41172,51381,2022-08-14,0,0,9999
41174,51384,2023-08-20,0,0,9999
41174,51386,2025-02-10,0,1,540
41176,51389,2024-04-27,0,0,9999
41187,51408,2025-05-07,0,0,9999
41188,51410,2025-11-17,0,0,9999
41196,51417,2022-03-30,0,0,9999
41215,51435,2024-03-06,0,1,1129
41215,51436,2021-02-01,0,0,9999
41231,51452,2023-07-23,0,0,9999
41240,51460,2022-02-07,0,0,9999
41249,51471,2021-06-19,0,0,9999
41270,51490,2023-12-12,0,0,9999
41272,51492,2025-08-15,0,0,9999
41276,51501,2025-01-26,0,0,9999
41276,51502,2025-09-24,0,1,241
41281,51508,2023-12-24,0,0,9999
41289,51520,2022-03-01,0,0,9999
41320,51559,2026-01-29,0,0,9999
41321,51564,2024-08-03,0,0,9999
41322,51565,2025-11-08,0,3,504
41322,51566,2023-08-01,0,1,94
41322,51567,2024-06-22,0,2,326
41322,51568,2023-04-29,0,0,9999
41329,51577,2024-06-21,0,0,9999
41340,51591,2024-12-17,0,0,9999
41345,51599,2026-01-04,0,1,1043
41345,51600,2023-02-26,0,0,9999
41365,51619,2020-07-10,0,0,9999
41367,51623,2024-05-12,0,0,9999
41376,51629,2024-05-25,0,1,470
41376,51630,2023-02-10,0,0,9999
41377,51631,2024-09-24,0,0,9999
41380,51634,2025-12-31,0,0,9999
41383,51639,2024-08-09,0,0,9999
41391,51644,2025-06-22,0,0,9999
41393,51648,2025-05-20,0,0,9999
41397,51654,2021-05-23,0,0,9999
41404,51659,2025-12-02,0,0,9999
41406,51660,2020-07-25,0,0,9999
41410,51664,2021-01-09,0,0,9999
41422,51682,2025-08-19,0,2,189
41422,51683,2025-02-11,0,1,287
41422,51685,2024-04-30,0,0,9999
41427,51690,2025-11-23,0,0,9999
41432,51701,2023-09-10,0,0,9999
41448,51722,2022-08-23,0,0,9999
41450,51726,2023-06-14,0,0,9999
41468,51745,2025-12-07,0,0,9999
41478,51763,2023-10-25,0,0,9999
41479,51764,2024-02-14,0,0,9999
41479,51765,2025-12-28,0,1,683
41485,51776,2025-12-06,0,0,9999
41491,51782,2025-05-07,0,0,9999
41493,51783,2025-04-27,0,0,9999
41500,51788,2025-11-05,0,0,9999
41502,51789,2026-01-15,0,0,9999
41504,51792,2024-04-19,0,0,9999
41507,51798,2024-02-14,0,0,9999
41509,51800,2026-01-09,0,0,9999
41510,51802,2025-05-02,0,0,9999
41517,51807,2026-01-19,0,0,9999
41518,51809,2026-01-22,0,0,9999
41527,51822,2025-12-11,0,0,9999
41528,51823,2025-03-18,0,0,9999
41531,51827,2024-01-06,0,0,9999
41541,51843,2021-08-14,0,0,9999
41559,51866,2026-01-29,0,0,9999
41561,51868,2025-04-13,0,0,9999
41568,51876,2022-06-11,0,0,9999
41568,51877,2024-01-23,0,1,591
41568,51879,2025-11-06,0,2,653
41576,51887,2025-06-16,0,0,9999
41589,51904,2025-11-21,0,0,9999
41591,51908,2025-02-21,0,0,9999
41591,51909,2025-10-04,0,1,225
41598,51919,2025-02-09,0,0,9999
41600,51921,2025-09-23,0,0,9999
41611,51934,2023-01-17,0,0,9999
41615,51943,2021-12-29,0,0,9999
41616,51945,2025-09-01,0,0,9999
41619,51948,2025-12-20,0,0,9999
41632,51972,2025-03-27,0,0,9999
41641,51987,2026-01-13,0,0,9999
41667,52028,2023-10-21,0,0,9999
41676,52041,2025-11-01,0,0,9999
41682,52050,2025-11-03,0,0,9999
41686,52054,2020-12-12,0,0,9999
41687,52055,2020-03-20,0,0,9999
41693,52062,2024-03-06,0,1,1121
41693,52065,2021-02-09,0,0,9999
41706,52087,2025-10-02,0,0,9999
41725,52112,2025-11-11,0,0,9999
41730,52123,2024-04-24,0,0,9999
41746,52142,2024-09-20,0,0,9999
41756,52154,2024-08-26,0,0,9999
41761,52160,2025-09-10,0,0,9999
41763,52164,2022-04-18,0,0,9999
41768,52167,2025-11-29,0,2,26
41768,52168,2025-11-03,1,1,53
41768,52170,2025-09-11,0,0,9999
41770,52172,2024-03-08,0,0,9999
41778,52179,2025-03-17,0,0,9999
41782,52182,2023-04-18,0,0,9999
41784,52184,2025-10-06,0,0,9999
41786,52188,2024-05-06,0,0,9999
41788,52190,2024-06-16,0,0,9999
41791,52197,2025-07-02,0,0,9999
41793,52201,2025-12-05,0,0,9999
41801,52208,2025-07-31,0,0,9999
41812,52224,2025-12-15,0,1,42
41812,52225,2025-11-03,0,0,9999
41828,52241,2025-07-13,0,0,9999
41829,52242,2025-03-13,0,0,9999
41839,52253,2024-03-05,0,0,9999
41845,52258,2021-02-26,0,0,9999
41848,52263,2019-12-22,0,0,9999
41853,52271,2024-01-26,0,1,698
41853,52272,2022-02-27,0,0,9999
41866,52291,2024-08-29,0,0,9999
41867,52292,2023-05-24,0,0,9999
41870,52294,2025-04-08,0,0,9999
41881,52308,2025-05-11,0,0,9999
41895,52317,2024-11-28,0,0,9999
41902,52333,2024-04-14,0,0,9999
41907,52339,2025-09-19,0,1,46
41907,52340,2025-08-04,0,0,9999
41921,52355,2025-05-18,0,0,9999
41924,52361,2024-12-01,0,0,9999
41925,52362,2024-08-15,0,0,9999
41928,52365,2022-12-21,0,0,9999
41934,52374,2026-01-29,0,0,9999
41936,52376,2024-01-27,0,0,9999
41938,52378,2024-02-05,0,0,9999
41948,52392,2025-01-27,0,0,9999
41950,52396,2026-01-26,0,0,9999
41954,52401,2023-04-17,0,0,9999
41987,52435,2024-07-13,0,0,9999
41987,52436,2025-09-27,0,1,441
42001,52451,2025-10-05,0,0,9999
42002,52453,2023-07-28,0,0,9999
42007,52459,2025-05-08,0,0,9999
42008,52460,2025-12-30,0,0,9999
42014,52467,2025-03-14,0,0,9999
42032,52489,2024-05-23,0,1,619
42032,52490,2022-09-12,0,0,9999
42036,52494,2026-01-12,0,0,9999
42042,52503,2023-10-14,0,0,9999
42045,52505,2025-04-04,0,0,9999
42046,52510,2022-03-25,0,0,9999
42061,52526,2025-11-23,0,0,9999
42083,52555,2025-07-01,0,0,9999
42093,52566,2021-12-11,0,0,9999
42105,52579,2026-01-12,0,0,9999
42114,52591,2025-04-28,0,0,9999
42120,52599,2025-10-12,0,0,9999
42128,52610,2025-08-18,0,0,9999
42130,52614,2022-09-14,0,0,9999
42146,52630,2024-10-10,0,0,9999
42148,52635,2024-04-30,0,0,9999
42150,52638,2023-12-17,0,0,9999
42154,52644,2023-08-16,0,0,9999
42154,52645,2025-11-27,0,1,834
42157,52651,2024-10-19,0,0,9999
42165,52657,2023-10-04,0,0,9999
42169,52661,2025-08-19,0,0,9999
42170,52662,2022-10-11,0,0,9999
42174,52668,2023-05-25,0,0,9999
42182,52674,2024-09-13,0,0,9999
42185,52678,2026-01-04,1,0,9999
42185,52679,2026-01-08,0,1,4
42187,52680,2024-01-16,0,0,9999
42188,52681,2025-05-31,0,0,9999
42189,52682,2019-11-24,0,0,9999
42189,52683,2026-01-22,0,2,1669
42189,52684,2021-06-28,0,1,582
42195,52689,2022-06-26,0,0,9999
42204,52699,2025-05-02,0,0,9999
42206,52702,2021-02-09,0,0,9999
42215,52712,2024-03-29,0,0,9999
42218,52715,2024-06-20,0,0,9999
42226,52724,2024-10-24,0,0,9999
42229,52726,2023-06-16,0,0,9999
42230,52727,2024-05-21,0,0,9999
42232,52730,2026-01-13,0,0,9999
42233,52732,2025-10-13,0,0,9999
42245,52744,2024-11-10,0,0,9999
42250,52748,2024-02-07,0,0,9999
42257,52757,2025-12-10,0,0,9999
42260,52761,2024-08-29,0,0,9999
42263,52767,2021-11-14,0,0,9999
42263,52769,2023-04-14,0,1,516
42268,52776,2024-10-26,0,0,9999
42270,52779,2025-07-27,0,0,9999
42271,52780,2024-12-16,0,0,9999
42277,52785,2020-10-10,0,0,9999
42277,52786,2024-02-18,0,1,1226
42283,52793,2024-07-03,0,0,9999
42288,52799,2022-12-06,0,0,9999
42296,52808,2024-01-17,0,0,9999
42307,52825,2023-11-02,0,0,9999
42309,52828,2023-02-18,0,0,9999
42312,52834,2021-10-03,0,0,9999
42315,52840,2021-02-14,0,0,9999
42332,52862,2024-09-10,0,0,9999
42334,52868,2025-02-06,0,0,9999
42361,52901,2022-12-29,0,0,9999
42370,52915,2024-11-09,0,1,38
42370,52916,2024-10-02,0,0,9999
42376,52923,2024-12-11,0,0,9999
42382,52930,2026-01-29,0,0,9999
42413,52968,2025-07-07,0,0,9999
42414,52970,2024-10-31,0,0,9999
42420,52977,2021-06-07,0,0,9999
42423,52981,2025-08-08,0,0,9999
42439,53009,2025-12-19,0,0,9999
42440,53011,2025-05-30,0,0,9999
42440,53012,2025-09-09,0,1,102
42464,53038,2024-04-24,0,1,1581
42464,53040,2019-12-26,0,0,9999
42466,53043,2023-04-12,0,0,9999
42467,53045,2024-09-14,0,0,9999
42469,53051,2021-12-05,0,0,9999
42469,53052,2023-03-28,0,1,478
42474,53059,2023-01-11,0,0,9999
42482,53067,2025-12-06,0,0,9999
42484,53069,2026-01-17,0,0,9999
42510,53105,2024-06-01,0,0,9999
42517,53117,2025-05-16,0,0,9999
42523,53125,2024-11-09,0,0,9999
42525,53127,2020-07-16,0,0,9999
42530,53132,2024-12-25,0,0,9999
42531,53135,2025-07-02,0,0,9999
42533,53136,2023-10-16,0,1,353
42533,53137,2022-10-28,0,0,9999
42538,53147,2024-09-08,0,0,9999
42539,53148,2022-12-16,0,0,9999
42543,53151,2025-12-27,0,0,9999
42549,53160,2024-10-22,0,0,9999
42550,53161,2023-11-08,0,0,9999
42552,53165,2023-06-16,0,0,9999
42574,53187,2024-06-14,0,0,9999
42584,53195,2024-07-09,0,0,9999
42591,53205,2025-05-26,0,0,9999
42598,53215,2024-08-31,0,0,9999
42603,53220,2026-01-30,0,0,9999
42611,53232,2024-11-04,1,0,9999
42611,53233,2024-12-01,0,1,27
42612,53234,2024-08-01,0,0,9999
42626,53245,2024-07-18,0,0,9999
42639,53256,2022-08-13,0,1,568
42639,53257,2025-09-21,0,2,1135
42639,53259,2021-01-22,0,0,9999
42648,53272,2025-07-16,0,0,9999
